,id,creator_regularized,city,country,lat,lng,languages,lang_count,classification,photo_url
353,73756,fa1287,Abu Dhabi,United Arab Emirates,24.45239798,54.38859086,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73756.jpeg
354,73757,fa1287,Abu Dhabi,United Arab Emirates,24.45228841,54.38836724,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73757.jpeg
355,73758,fa1287,Abu Dhabi,United Arab Emirates,24.45127757,54.38919771,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73758.jpeg
356,73317,px321,Doha,Qatar,25.2894,51.53426667,"['ENG', 'ZHO']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73317.jpeg
357,73318,px321,Doha,Qatar,25.28938833,51.53359667,"['ARA', 'ENG']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73318.jpeg
358,73319,px321,Doha,Qatar,25.28785,51.533925,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73319.jpeg
359,73320,px321,Doha,Qatar,25.28802833,51.535705,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73320.jpeg
360,73321,px321,Doha,Qatar,25.28587167,51.5373,"['ARA', 'ENG']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73321.jpeg
361,73322,px321,Doha,Qatar,25.27914667,51.55257833,"['ARA', 'ENG']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73322.jpeg
362,73323,px321,Doha,Qatar,25.28845333,51.53576667,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73323.jpeg
363,73324,px321,Doha,Qatar,25.2796,51.55350833,"['ENG', 'ZHO']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73324.jpeg
364,74055,px321,Doha,Qatar,25.27765838,51.54829379,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74055.jpeg
365,74064,px321,Doha,Qatar,25.289545,51.53543,"['ARA', 'ENG']",2,historic-worship,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74064.jpeg
366,74067,px321,Doha,Qatar,25.28752833,51.53418,['ARA'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74067.jpeg
367,74099,px321,Doha,Qatar,25.29212069,51.54249519,['ENG'],1,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74099.jpeg
368,73504,mb7517,Yerevan,Armenia,40.1714834,44.5240286,"['ENG', 'HYE']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73504.jpeg
369,73510,mb7517,Yerevan,Armenia,40.17352059,44.50104743,"['ENG', 'HYE', 'RUS']",3,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73510.jpeg
370,73511,mb7517,Yerevan,Armenia,40.17937923,44.48819462,"['ENG', 'HYE']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73511.jpeg
371,73512,mb7517,Yerevan,Armenia,40.17973376,44.48804006,['HYE'],1,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73512.jpeg
372,73513,mb7517,Yerevan,Armenia,40.18624373,44.53760225,"['ENG', 'HYE']",2,health,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73513.jpeg
373,73514,mb7517,Yerevan,Armenia,40.1734504,44.50375244,"['ENG', 'HYE', 'RUS']",3,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73514.jpeg
374,73515,mb7517,Yerevan,Armenia,40.16697942,44.51303691,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73515.jpeg
375,73516,mb7517,Yerevan,Armenia,40.16692869,44.52154052,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73516.jpeg
376,73517,mb7517,Yerevan,Armenia,40.17207545,44.51272879,"['ENG', 'HYE', 'RUS']",3,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73517.jpeg
377,73518,mb7517,Yerevan,Armenia,40.1752083,44.49934557,"['ENG', 'HYE']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73518.jpeg
378,73519,mb7517,Yerevan,Armenia,40.17532307,44.49873704,"['ENG', 'HYE', 'RUS']",3,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73519.jpeg
379,73520,mb7517,Yerevan,Armenia,40.17392228,44.50049657,"['HYE', 'RUS']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73520.jpeg
380,73521,mb7517,Yerevan,Armenia,40.17424379,44.50160868,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73521.jpeg
381,73522,mb7517,Yerevan,Armenia,40.17485785,44.50467378,['HYE'],1,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73522.jpeg
382,73523,mb7517,Yerevan,Armenia,40.17395405,44.50487696,"['ENG', 'RUS']",2,financial,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73523.jpeg
383,73524,mb7517,Yerevan,Armenia,40.17400196,44.5044183,"['HYE', 'RUS']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73524.jpeg
384,73525,mb7517,Yerevan,Armenia,40.17408675,44.5052756,"['ENG', 'HYE']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73525.jpeg
385,73526,mb7517,Yerevan,Armenia,40.17230627,44.50712968,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73526.jpeg
386,73527,mb7517,Yerevan,Armenia,40.17181388,44.50839199,['ENG'],1,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73527.jpeg
387,73528,mb7517,Yerevan,Armenia,40.17206341,44.50737275,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73528.jpeg
388,73529,mb7517,Yerevan,Armenia,40.17193788,44.50742707,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73529.jpeg
389,73530,mb7517,Yerevan,Armenia,40.1717629,44.5076118,['HYE'],1,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73530.jpeg
390,73531,mb7517,Yerevan,Armenia,40.17143267,44.51021556,"['ENG', 'HYE']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73531.jpeg
391,73532,mb7517,Yerevan,Armenia,40.17179339,44.51020986,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73532.jpeg
392,73533,mb7517,Yerevan,Armenia,40.17205393,44.5109354,"['ENG', 'HYE']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73533.jpeg
393,73534,mb7517,Yerevan,Armenia,40.17265648,44.51177426,"['ENG', 'HYE']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73534.jpeg
394,73535,mb7517,Yerevan,Armenia,40.16615981,44.51296952,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73535.jpeg
395,73536,mb7517,Yerevan,Armenia,40.16579778,44.51274488,['HYE'],1,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73536.jpeg
396,73537,mb7517,Yerevan,Armenia,40.17231037,44.51151978,"['ENG', 'HYE']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73537.jpeg
397,73538,mb7517,Yerevan,Armenia,40.16733273,44.51303858,"['HYE', 'RUS']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73538.jpeg
398,73539,mb7517,Yerevan,Armenia,40.16830041,44.51342415,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73539.jpeg
399,73540,mb7517,Yerevan,Armenia,40.16561101,44.51275058,"['ENG', 'HYE', 'RUS']",3,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73540.jpeg
400,73541,mb7517,Yerevan,Armenia,40.16570811,44.51345466,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73541.jpeg
401,73542,mb7517,Yerevan,Armenia,40.16601889,44.51289408,['HYE'],1,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73542.jpeg
402,73543,mb7517,Yerevan,Armenia,40.17164531,44.51060113,['HYE'],1,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73543.jpeg
403,73544,mb7517,Yerevan,Armenia,40.1686386,44.51463383,"['ENG', 'HYE', 'RUS']",3,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73544.jpeg
404,73545,mb7517,Yerevan,Armenia,40.16630047,44.51347075,"['ENG', 'HYE', 'RUS']",3,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73545.jpeg
405,73546,mb7517,Yerevan,Armenia,40.1652231,44.51333832,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73546.jpeg
406,73720,mb7517,Yerevan,Armenia,40.1651716,44.5139911,"['ENG', 'HYE']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73720.jpeg
407,73721,mb7517,Yerevan,Armenia,40.16551288,44.51337151,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73721.jpeg
408,73722,mb7517,Yerevan,Armenia,40.1673481,44.51306038,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73722.jpeg
409,73723,mb7517,Yerevan,Armenia,40.16588746,44.51344494,"['ENG', 'HYE']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73723.jpeg
410,73724,mb7517,Yerevan,Armenia,40.17241157,44.51125089,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73724.jpeg
411,73725,mb7517,Yerevan,Armenia,40.16641781,44.51288402,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73725.jpeg
412,73726,mb7517,Yerevan,Armenia,40.1662792,44.51931696,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73726.jpeg
413,73727,mb7517,Yerevan,Armenia,40.17206443,44.51259736,"['ENG', 'HYE', 'RUS']",3,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73727.jpeg
414,73728,mb7517,Yerevan,Armenia,40.16632788,44.51344863,['RUS'],1,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73728.jpeg
415,73729,mb7517,Yerevan,Armenia,40.16625691,44.51294303,"['HYE', 'RUS']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73729.jpeg
416,73730,mb7517,Yerevan,Armenia,40.16693869,44.51345198,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73730.jpeg
417,73731,mb7517,Yerevan,Armenia,40.19716263,44.56763797,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73731.jpeg
418,73732,mb7517,Yerevan,Armenia,40.1964407,44.56793536,"['ENG', 'HYE']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73732.jpeg
419,73733,mb7517,Yerevan,Armenia,40.20158138,44.57485646,"['ENG', 'HYE']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73733.jpeg
420,71206,aha398,Abu Dhabi,United Arab Emirates,24.52497604,54.43319796,['ARA'],1,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71206.jpeg
421,71218,aha398,Abu Dhabi,United Arab Emirates,24.52469211,54.43340806,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71218.jpeg
422,74032,aha398,T'bilisi,Georgia,41.67048667,44.96393333,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74032.jpeg
423,74033,aha398,T'bilisi,Georgia,41.78397857,44.79981719,"['ENG', 'KAT']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74033.jpeg
424,74034,aha398,T'bilisi,Georgia,41.69485833,44.80038,"['ENG', 'KAT']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74034.jpeg
425,74035,aha398,T'bilisi,Georgia,41.688105,44.80455,"['ENG', 'KAT']",2,historic-worship,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74035.jpeg
426,74036,aha398,T'bilisi,Georgia,41.69310833,44.80281167,"['ARA', 'FAS', 'KAT']",3,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74036.jpeg
427,74037,aha398,T'bilisi,Georgia,41.66987167,44.96474167,"['KAT', 'RUS']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74037.jpeg
428,74038,aha398,T'bilisi,Georgia,41.66972,44.96490833,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74038.jpeg
429,74039,aha398,T'bilisi,Georgia,41.66972,44.96490833,"['ENG', 'KAT', 'RUS']",3,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74039.jpeg
430,74040,aha398,T'bilisi,Georgia,41.66958333,44.96473667,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74040.jpeg
431,74041,aha398,T'bilisi,Georgia,41.6699,44.96466333,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74041.jpeg
432,74042,aha398,T'bilisi,Georgia,41.66972167,44.96458333,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74042.jpeg
433,74043,aha398,T'bilisi,Georgia,41.66972167,44.96458333,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74043.jpeg
434,74044,aha398,T'bilisi,Georgia,41.66978,44.96322167,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74044.jpeg
435,74045,aha398,T'bilisi,Georgia,41.66962,44.96362,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74045.jpeg
436,74046,aha398,T'bilisi,Georgia,41.66956667,44.96404667,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74046.jpeg
437,74047,aha398,T'bilisi,Georgia,41.669605,44.96353667,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74047.jpeg
438,74048,aha398,T'bilisi,Georgia,41.66958667,44.963975,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74048.jpeg
439,74049,aha398,T'bilisi,Georgia,41.66958667,44.963975,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74049.jpeg
440,74050,aha398,T'bilisi,Georgia,41.66958667,44.963975,['ENG'],1,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74050.jpeg
441,74051,aha398,T'bilisi,Georgia,41.66971667,44.96482167,"['ENG', 'KAT']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74051.jpeg
442,74065,aha398,T'bilisi,Georgia,41.71083333,44.76672222,"['ENG', 'KAT', 'RUS']",3,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74065.jpeg
443,74066,aha398,T'bilisi,Georgia,41.71080556,44.76616667,"['ENG', 'KAT']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74066.jpeg
444,74068,aha398,T'bilisi,Georgia,41.71002778,44.76608333,['ENG'],1,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74068.jpeg
445,74069,aha398,T'bilisi,Georgia,41.71140886,44.74669612,"['ENG', 'KAT']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74069.jpeg
446,74070,aha398,T'bilisi,Georgia,41.70988889,44.76741667,"['ENG', 'KAT']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74070.jpeg
447,74071,aha398,T'bilisi,Georgia,41.70983333,44.76788889,"['ENG', 'KAT']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74071.jpeg
448,74072,aha398,T'bilisi,Georgia,41.69887172,44.80670929,"['DEU', 'KAT']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74072.jpeg
449,74073,aha398,T'bilisi,Georgia,41.712,44.78072222,"['ENG', 'KAT']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74073.jpeg
450,74074,aha398,T'bilisi,Georgia,41.71222222,44.77919444,"['ENG', 'KAT']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74074.jpeg
451,74075,aha398,T'bilisi,Georgia,41.71197222,44.77741667,"['ENG', 'KAT']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74075.jpeg
452,74076,aha398,T'bilisi,Georgia,41.71136111,44.77055556,"['ENG', 'KAT']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74076.jpeg
453,74077,aha398,T'bilisi,Georgia,41.7121196,44.7902164,['ENG'],1,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74077.jpeg
454,74078,aha398,T'bilisi,Georgia,41.7121196,44.7902164,['KAT'],1,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74078.jpeg
455,74080,aha398,T'bilisi,Georgia,41.70271086,44.80434165,"['KAT', 'RUS']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74080.jpeg
456,74081,aha398,T'bilisi,Georgia,41.704032,44.799026,"['ENG', 'KAT']",2,historic-worship,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74081.jpeg
457,74083,aha398,T'bilisi,Georgia,41.702757,44.803786,"['ENG', 'KAT']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74083.jpeg
458,74084,aha398,T'bilisi,Georgia,41.700679,44.802137,"['ENG', 'KAT']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74084.jpeg
459,74085,aha398,T'bilisi,Georgia,41.700142,44.8020982,"['ENG', 'KAT']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74085.jpeg
460,74086,aha398,T'bilisi,Georgia,41.7004338,44.8015113,"['ENG', 'KAT']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74086.jpeg
461,74088,aha398,T'bilisi,Georgia,41.69837509,44.80350308,"['ENG', 'KAT']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74088.jpeg
462,74091,aha398,T'bilisi,Georgia,41.699747,44.800304,"['ENG', 'KAT']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74091.jpeg
463,74093,aha398,T'bilisi,Georgia,41.699511,44.799816,"['ENG', 'RUS']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74093.jpeg
464,74094,aha398,T'bilisi,Georgia,41.6991422,44.7982958,"['KAT', 'RUS']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74094.jpeg
465,74096,aha398,T'bilisi,Georgia,41.69898387,44.79827106,"['ENG', 'KAT']",2,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74096.jpeg
466,74098,aha398,Kutaisi,Georgia,42.26641795,42.69026683,"['ENG', 'KAT']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74098.jpeg
467,74100,aha398,T'bilisi,Georgia,41.701872,44.794537,"['ENG', 'KAT', 'RUS']",3,leisure,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74100.jpeg
468,74102,aha398,T'bilisi,Georgia,41.703127,44.792949,"['ENG', 'KAT']",2,transport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74102.jpeg
469,74105,aha398,ცაგერი,Georgia,41.7033889,44.7912778,"['ENG', 'KAT']",2,apartments,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/74105.jpeg
470,71234,djw12,Abu Dhabi,United Arab Emirates,24.51867937,54.39804638,"['ARA', 'ENG']",2,road,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71234.jpeg
471,71236,djw12,Abu Dhabi,United Arab Emirates,24.50216016,54.38909512,['ENG'],1,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71236.jpeg
472,71809,djw12,Abu Dhabi,United Arab Emirates,24.41318063,54.35200998,"['ARA', 'ENG']",2,food,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71809.jpeg
473,72051,djw12,Dubai,United Arab Emirates,25.25909904,55.34135804,"['ARA', 'ENG']",2,airport,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/72051.jpeg
474,71202,kds490,Abu Dhabi,United Arab Emirates,24.52390056,54.43419444,"['ARA', 'ENG']",2,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71202.jpeg
475,71216,kds490,Abu Dhabi,United Arab Emirates,24.52405914,54.43421827,['ARA'],1,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71216.jpeg
476,71228,kds490,Abu Dhabi,United Arab Emirates,24.52372887,54.43462073,['ARA'],1,school,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/71228.jpeg
477,73424,kds490,Abu Dhabi,United Arab Emirates,24.53908754,54.41438984,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73424.jpeg
478,73425,kds490,Abu Dhabi,United Arab Emirates,24.53924948,54.41447059,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73425.jpeg
479,73427,kds490,Abu Dhabi,United Arab Emirates,24.53929367,54.41448422,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73427.jpeg
480,73430,kds490,Abu Dhabi,United Arab Emirates,24.5391489,54.41354671,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73430.jpeg
481,73432,kds490,Abu Dhabi,United Arab Emirates,24.53916467,54.41332978,"['ARA', 'ENG']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73432.jpeg
482,73434,kds490,Abu Dhabi,United Arab Emirates,24.53914408,54.41309837,"['ARA', 'ENG']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73434.jpeg
483,73436,kds490,Abu Dhabi,United Arab Emirates,24.53912293,54.41305771,"['ARA', 'ENG']",2,shop,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73436.jpeg
484,73438,kds490,Abu Dhabi,United Arab Emirates,24.53896517,54.41282387,"['ARA', 'ENG']",2,public,https://raw.githubusercontent.com/nhungoc1508/F22-CDAD1033-DataAndHumanSpace/main/images/73438.jpeg
